SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
2012242N24317,2012,56,,,KIRK,2012-08-31 06:00:00,TS,29.6,-50.7,90,970,hurdat_atl,main,1905,1848,O_____________,hurdat_atl,AL112012,29.6,-50.7, ,HU,90.0,970,2.0,60,40,30,50,30,20,20,30,15,10,10,15,1017,130,10, , , , , , , , , , ,110,12,120,90, ,60,11,350,Aug,0.37,0.37,0.37,22.349787
2012246N29323,2012,57,,,MICHAEL,2012-09-06 12:00:00,TS,29.9,-41.4,100,964,hurdat_atl,main,2119,2107,O_____________,hurdat_atl,AL132012,29.9,-41.4, ,HU,100.0,964,3.0,60,60,30,40,30,30,20,20,15,15,10,10,1015,150,10, , , , , , , , , , ,120,12,150,120,100,100,6,44,Sep,0.37,0.37,0.37,21.739012
2012255N16322,2012,60,,,NADINE,2012-09-30 12:00:00,TS,36.8,-38.3,80,978,hurdat_atl,main,1640,1598,O_____________,hurdat_atl,AL142012,36.8,-38.3, ,HU,80.0,978,1.0,100,70,60,80,40,30,30,40,25,20,10,20,1018,180,25, , , , , , , , , , ,100,12,180,210,120,120,8,320,Sep,0.37,0.37,0.37,18.71694
2012287N15297,2012,75,,,RAFAEL,2012-10-16 00:00:00,TS,24.6,-65.6,80,974,hurdat_atl,main,693,693,O_____________,hurdat_atl,AL172012,24.6,-65.6, ,HU,80.0,974,1.0,180,180,80,120,90,50,20,50,40,20, ,30,1006,275,20, , , , , , , , , , ,90,12,330,210,240,390,12,12,Oct,0.27,0.27,0.27,25.232561
2012296N14283,2012,79,,CS,SANDY,2012-10-25 05:25:00,TS,20.0,-76.0,100,954,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL182012,20.0,-76.0,L,HU,100.0,954,3.0,240,240,70,120,50,60,40,40,30,30,25,25,1005,300,10, , , , , , , , , , , ,12,125,294, ,117,12,12,Oct,0.27,0.27,0.27,27.044992
2013149N14264,2013,22,EP,MM,BARBARA,2013-05-29 19:50:00,TS,16.0,-94.0,70,983,hurdat_epa,main,0,0,V_____________,hurdat_epa,EP022013,16.0,-94.0,L,HU,70.0,983,1.0,60,60,50,50,30,30,20,20,20,20, , ,1006,60,20, , , , , , , , , , , , , , , , ,11,28,May,-0.36,-0.36,-0.36,27.568184
2013251N13342,2013,61,,,HUMBERTO,2013-09-11 18:00:00,TS,17.4,-28.9,80,979,hurdat_atl,main,1255,1255,O_____________,hurdat_atl,AL092013,17.4,-28.9, ,HU,80.0,979,1.0,120,100,60,90,60,40,30,40,30,20, ,20,1012,400,15, , , , , , , , , , ,90,12,150,120,90,150,12,0,Sep,-0.26,-0.26,-0.26,23.407135
2013255N19268,2013,62,,GM,INGRID,2013-09-15 00:00:00,TS,21.6,-94.7,75,983,hurdat_atl,main,258,248,O_____________,hurdat_atl,AL102013,21.6,-94.7, ,HU,75.0,983,1.0,70,90,40,50,50,30,20,30,30, , ,20,1005,190,15, , , , , , , , , , ,85,12,150,90,60,120,6,320,Sep,-0.26,-0.26,-0.26,25.63347
2014180N32282,2014,38,,,ARTHUR,2014-07-04 00:00:00,TS,34.0,-77.3,85,975,hurdat_atl,main,49,11,O_____________,hurdat_atl,AL012014,34.0,-77.3, ,HU,85.0,975,2.0,110,130,80,60,50,80,50,30,30,35,30,20,1013,160,20, , , , , , , , , , ,105,12,140,160,130,50,16,40,Jul,0.05,0.05,0.05,21.631266
2014210N10323,2014,51,,,BERTHA,2014-08-04 12:00:00,TS,26.8,-73.6,70,998,hurdat_atl,main,478,478,O_____________,hurdat_atl,AL032014,26.8,-73.6, ,HU,70.0,998,1.0,140,100,30,40,40,40, , ,20,20, , ,1014,140,15, , , , , , , , , , ,75,12,150,120,30,120,15,359,Aug,0.07,0.07,0.07,24.471052
2014236N22288,2014,59,,,CRISTOBAL,2014-08-28 18:00:00,TS,37.5,-63.6,75,971,hurdat_atl,main,682,668,O_____________,hurdat_atl,AL042014,37.5,-63.6, ,HU,75.0,971,1.0,180,220,110,60,90,100,40,30,30,50,20,20,1004,150,30, , , , , , , , , , ,85,12,240,300,300,220,36,68,Aug,0.07,0.07,0.07,19.511806
2014254N14327,2014,67,,,EDOUARD,2014-09-16 12:00:00,TS,30.6,-57.8,105,955,hurdat_atl,main,1573,1529,O_____________,hurdat_atl,AL062014,30.6,-57.8, ,HU,105.0,955,3.0,150,130,130,150,80,80,70,80,40,50,40,40,1014,220,15, , , , , , , , , , ,120, , , , , ,11,349,Sep,0.23,0.23,0.23,22.057768
2014283N22299,2014,76,,,FAY,2014-10-12 08:10:00,TS,32.3,-64.7,70,984,hurdat_atl,main,1066,1061,V_____________,hurdat_atl,AL072014,32.3,-64.7,L,HU,70.0,984,1.0,150,150,120,120,50,60,60,60, ,20,20, ,1011,240,50, , , , , , , , , , , ,12,300,227,150,141,17,19,Oct,0.49,0.49,0.49,20.690268
2014285N16305,2014,78,,,GONZALO,2014-10-16 12:00:00,TS,25.6,-68.7,125,940,hurdat_atl,main,658,658,O_____________,hurdat_atl,AL082014,25.6,-68.7, ,HU,125.0,940,4.0,130,130,90,110,70,70,50,50,40,40,25,35,1012,180,10, , , , , , , , , , ,150,12,300,180,180,210,8,13,Oct,0.49,0.49,0.49,24.329573
2015229N10331,2015,64,,,DANNY,2015-08-21 12:00:00,TS,13.8,-47.8,110,960,hurdat_atl,main,1097,1092,O_____________,hurdat_atl,AL042015,13.8,-47.8, ,HU,110.0,960,3.0,50,30,30,50,30,20,20,30,15,10,10,15,1011,150,5, , , , , , , , , , ,105,12,60,60,45,60,9,298,Aug,1.86,1.86,1.86,25.985401
2015242N12343,2015,69,,,FRED,2015-08-31 12:00:00,TS,16.1,-23.3,75,986,hurdat_atl,main,641,641,O_____________,hurdat_atl,AL062015,16.1,-23.3, ,HU,75.0,986,1.0,70,70,50,60,40,40,20,30,15,10,10,15,1012,190,10, , , , , , , , , , ,85,12,100,90,30,60,11,315,Aug,1.86,1.86,1.86,23.31615
2015270N27291,2015,85,,,JOAQUIN,2015-10-03 12:00:00,TS,25.4,-72.6,135,934,hurdat_atl,main,471,471,O_____________,hurdat_atl,AL112015,25.4,-72.6, ,HU,135.0,934,4.0,150,180,130,110,80,90,60,60,45,55,40,40,1004,430,15,20, , , , , , , , , ,145,12,585,240,180,525,14,58,Oct,2.42,2.42,2.42,24.42981
2015313N22289,2015,101,,,KATE,2015-11-11 12:00:00,TS,36.2,-62.5,75,980,hurdat_atl,main,846,842,O_____________,hurdat_atl,AL122015,36.2,-62.5, ,HU,75.0,980,1.0,120,180,180,50,60,90,60, , ,30, , ,1008,120,30, , , , , , , , , , ,80,12,30,150,180,30,41,74,Nov,2.57,2.57,2.57,20.808365
2016007N27285,2016,2,,,ALEX,2016-01-14 12:00:00,TS,30.8,-28.7,75,981,hurdat_atl,main,1182,1165,O_____________,hurdat_atl,AL012016,30.8,-28.7, ,HU,75.0,981,1.0,120,130,100,50,30,40,30,20,20,20, , ,1012,300,15, , , , , , , , , , ,90,12,300,300,150,240,18,24,Jan,2.48,2.48,2.48,19.807379
2016215N16283,2016,38,,CS,EARL,2016-08-04 04:00:00,TS,17.4,-87.8,75,979,hurdat_atl,main,43,0,V_____________,hurdat_atl,AL052016,17.4,-87.8,L,HU,75.0,979,1.0,120,80,30,80,50,30, ,30,15, , ,15,1008,120,15, , , , , , , , , , , ,12,189,90,79,129,14,271,Aug,-0.54,-0.54,-0.54,27.276806
2016235N11341,2016,52,,,GASTON,2016-08-29 00:00:00,TS,30.6,-55.2,105,955,hurdat_atl,main,1689,1684,O_____________,hurdat_atl,AL072016,30.6,-55.2, ,HU,105.0,955,3.0,120,120,80,80,60,40,40,40,30,20,20,20,1016,180,20, , , , , , , , , , ,130,12,210,150,120,180,2,307,Aug,-0.54,-0.54,-0.54,22.094341
2016242N24279,2016,57,,GM,HERMINE,2016-09-02 00:00:00,TS,29.0,-84.8,70,983,hurdat_atl,main,78,48,O_____________,hurdat_atl,AL092016,29.0,-84.8, ,HU,70.0,983,1.0,130,150,60,60,70,110,40,30,40,40,30, ,1009,240,25, , , , , , , , , , ,85,12,120,150,90,60,12,31,Sep,-0.63,-0.63,-0.63,22.030354
2016273N13300,2016,75,,CS,MATTHEW,2016-10-01 00:00:00,TS,13.4,-71.9,145,942,hurdat_atl,main,114,114,O_____________,hurdat_atl,AL142016,13.4,-71.9, ,HU,145.0,942,5.0,170,90,60,170,80,30,30,70,30,20,15,40,1008,160,5,15, , , , , , , , , ,170,12,240,150,270,300,6,267,Oct,-0.69,-0.69,-0.69,27.068117
2016278N23300,2016,78,,,NICOLE,2016-10-13 06:00:00,TS,30.6,-66.2,120,950,hurdat_atl,main,1039,1032,O_____________,hurdat_atl,AL152016,30.6,-66.2, ,HU,120.0,950,4.0,150,150,90,150,90,90,50,90,70,60,45,70,1010,240,15, , , , , , , , , , ,140,12,420,210,390,480,11,27,Oct,-0.69,-0.69,-0.69,21.675455
2016323N13279,2016,89,,CS,OTTO,2016-11-24 12:00:00,TS,11.0,-83.0,100,975,hurdat_atl,main,69,31,O_____________,hurdat_atl,AL162016,11.0,-83.0, ,HU,100.0,975,3.0,50,50,50,50,30,30,30,30,15,15,15,15,1008,120,10, , , , , , , , , , ,115,12,45,45,45,45,7,266,Nov,-0.67,-0.67,-0.67,27.680773
2017219N16279,2017,57,,GM,FRANKLIN,2017-08-10 00:00:00,TS,20.3,-95.5,75,981,hurdat_atl,main,104,38,O_____________,hurdat_atl,AL072017,20.3,-95.5, ,HU,75.0,981,1.0,130,90,60,130,50,50,30,40,30,25, , ,1008,150,25, , , , , , , , , , ,90,12,150,90,90,150,12,261,Aug,-0.11,-0.11,-0.11,25.740028
2017224N22293,2017,60,,,GERT,2017-08-16 18:00:00,TS,38.2,-64.1,95,962,hurdat_atl,main,598,576,O_____________,hurdat_atl,AL082017,38.2,-64.1, ,HU,95.0,962,2.0,140,140,80,50,50,60,40,20,30,30,20,10,1010,160,5, , , , , , , , , , ,105,12,120,210,180,120,29,64,Aug,-0.11,-0.11,-0.11,19.511806
2017228N14314,2017,61,,GM,HARVEY,2017-08-26 00:00:00,TS,27.8,-96.8,115,941,hurdat_atl,main,34,11,O_____________,hurdat_atl,AL092017,27.8,-96.8, ,HU,115.0,941,4.0,120,90,80,70,60,40,40,40,35,25,20,25,1009,180,15, , , , , , , , , , ,140,12,210,180,90,60,6,331,Aug,-0.11,-0.11,-0.11,22.199953
2017242N16333,2017,67,,,IRMA,2017-09-05 18:00:00,TS,16.9,-59.2,155,926,hurdat_atl,main,694,616,O_____________,hurdat_atl,AL112017,16.9,-59.2, ,HU,155.0,926,5.0,150,110,90,140,80,60,40,70,45,40,30,45,1010,300,15, , , , , , , , , , ,195,12,300,135,120,300,14,283,Sep,-0.38,-0.38,-0.38,26.707714
2017247N09327,2017,70,,,JOSE,2017-09-08 18:00:00,TS,16.4,-57.8,135,939,hurdat_atl,main,725,707,O_____________,hurdat_atl,AL122017,16.4,-57.8, ,HU,135.0,939,4.0,120,90,50,110,60,50,30,50,30,30,20,30,1012,150,15, , , , , , , , , , ,160, , , , , ,12,284,Sep,-0.38,-0.38,-0.38,26.43869
2017249N22263,2017,72,,GM,KATIA,2017-09-08 18:00:00,TS,21.1,-96.2,90,972,hurdat_atl,main,106,76,O_____________,hurdat_atl,AL132017,21.1,-96.2, ,HU,90.0,972,2.0,50,60,60,50,20,40,30,20,15,20,15,15,1011,120,10, , , , , , , , , , ,110,12,75,75,60,75,6,259,Sep,-0.38,-0.38,-0.38,25.453638
2017258N10337,2017,78,,,LEE,2017-09-27 12:00:00,TS,30.3,-56.6,100,963,hurdat_atl,main,1610,1604,O_____________,hurdat_atl,AL142017,30.3,-56.6, ,HU,100.0,963,3.0,80,60,60,70,50,40,40,50,30,25,25,30,1016,150,15, , , , , , , , , , ,120,12,120,90,90,120,5,309,Sep,-0.38,-0.38,-0.38,22.094341
2017260N12310,2017,79,,CS,MARIA,2017-09-20 00:00:00,TS,17.0,-64.3,150,909,hurdat_atl,main,192,138,O_____________,hurdat_atl,AL152017,17.0,-64.3, ,HU,150.0,909,5.0,130,110,100,110,80,70,60,80,50,45,35,40,1010,180,5, , , , , , , , , , ,185,12,180,120,120,90,9,304,Sep,-0.38,-0.38,-0.38,27.057499
2017277N11279,2017,82,,GM,NATE,2017-10-07 12:00:00,TS,25.7,-87.9,80,986,hurdat_atl,main,387,274,O_____________,hurdat_atl,AL162017,25.7,-87.9, ,HU,80.0,986,1.0,110,90,50,40,60,50, , ,30,30, , ,1008,300,30, , , , , , , , , , ,90, , , , , ,24,330,Oct,-0.65,-0.65,-0.65,24.800041
2017280N32321,2017,84,,,OPHELIA,2017-10-14 12:00:00,TS,34.2,-27.7,100,959,hurdat_atl,main,1224,1169,O_____________,hurdat_atl,AL172017,34.2,-27.7, ,HU,100.0,959,3.0,90,100,100,80,50,50,50,30,20,30,30,15,1012,280,10, , , , , , , , , , ,120,12,180,200,210,400,21,63,Oct,-0.65,-0.65,-0.65,18.255503
2018186N10325,2018,40,,,BERYL,2018-07-06 06:00:00,TS,10.5,-44.6,70,991,hurdat_atl,main,1014,967,O_____________,hurdat_atl,AL022018,10.5,-44.6, ,HU,70.0,991,1.0,30,20,20,30,20,10,10,20,10, , ,10,1012,90,5,5, , , , , , , , , ,80,12,45, , ,15,13,280,Jul,0.09,0.09,0.09,26.116657
2018186N31292,2018,41,,,CHRIS,2018-07-11 00:00:00,TS,33.9,-71.9,90,969,hurdat_atl,main,390,390,O_____________,hurdat_atl,AL032018,33.9,-71.9, ,HU,90.0,969,2.0,80,80,60,60,50,50,30,30,20,20,15,15,1015,180,10, , , , , , , , , , ,105,12,100,130,100,70,10,56,Jul,0.09,0.09,0.09,21.323423
2018242N13343,2018,71,,,FLORENCE,2018-09-11 18:00:00,TS,27.2,-66.4,130,937,hurdat_atl,main,925,916,O_____________,hurdat_atl,AL062018,27.2,-66.4, ,HU,130.0,937,4.0,150,130,100,140,80,60,50,70,50,40,40,45,1010,200,10, , , , , , , , , , ,145,12,300,210,180,210,17,295,Sep,0.49,0.49,0.49,23.01582
2018251N13325,2018,76,,,ISAAC,2018-09-10 00:00:00,TS,14.5,-41.0,65,995,hurdat_atl,main,1606,1560,O_____________,hurdat_atl,AL092018,14.5,-41.0, ,HU,65.0,995,1.0,40,20,20,40,20,10,10,20,10, , ,10,1010,150,10, , , , , , , , , , ,80,12,90,60,60,60,12,273,Sep,0.49,0.49,0.49,25.473099
2018251N13343,2018,77,,,HELENE,2018-09-11 00:00:00,TS,15.3,-32.1,95,969,hurdat_atl,main,1569,1569,O_____________,hurdat_atl,AL082018,15.3,-32.1, ,HU,95.0,969,2.0,100,70,40,80,50,40,20,50,30,20,10,30,1009,180,15, , , , , , , , , , ,110,12,210,180,150,210,13,291,Sep,0.49,0.49,0.49,24.199596
2018265N35315,2018,87,,,LESLIE,2018-10-12 00:00:00,TS,30.4,-35.2,80,968,hurdat_atl,main,1794,1683,O_____________,hurdat_atl,AL132018,30.4,-35.2, ,HU,80.0,968,1.0,140,180,160,180,50,100,100,50, ,65,65, ,1007,210,40, , , , , , , , , , ,100,12,270,270,330,300,24,66,Oct,0.76,0.76,0.76,20.891844
2018280N18273,2018,95,,GM,MICHAEL,2018-10-10 17:30:00,TS,30.0,-85.5,140,919,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL142018,30.0,-85.5,L,HU,140.0,919,5.0,90,140,100,80,60,80,50,50,35,35,25,25,1007,210,10, , , , , , , , , , , ,12,124,235,210,127,19,29,Oct,0.76,0.76,0.76,20.519907
2018300N25315,2018,102,,,OSCAR,2018-10-30 00:00:00,TS,27.0,-58.5,95,966,hurdat_atl,main,1205,1205,O_____________,hurdat_atl,AL162018,27.0,-58.5, ,HU,95.0,966,2.0,60,40,40,50,30,20,20,30,15,10,10,15,1012,250,10, , , , , , , , , , ,110,12,600,90,120,300,9,4,Oct,0.76,0.76,0.76,24.039808
2019192N29274,2019,33,,GM,BARRY,2019-07-13 12:00:00,TS,29.3,-91.9,65,993,hurdat_atl,main,36,0,O_____________,hurdat_atl,AL022019,29.3,-91.9, ,HU,65.0,993,1.0,90,150,130,70,60,90, , ,40,40, , ,1007,180,40, , , , , , , , , , ,80, , , , , ,7,319,Jul,0.28,0.28,0.28,20.172846
2019236N10314,2019,52,,,DORIAN,2019-09-01 16:40:00,TS,26.5,-77.0,160,910,hurdat_atl,main,185,180,V_____________,hurdat_atl,AL052019,26.5,-77.0,L,HU,160.0,910,5.0,110,110,70,90,60,50,50,50,35,30,25,25,1011,140,5, , , , , , , , , , , ,12,150,120,96,180,4,269,Sep,0.19,0.19,0.19,25.165983
2019256N23286,2019,65,,,HUMBERTO,2019-09-18 18:00:00,TS,32.5,-67.2,110,950,hurdat_atl,main,845,845,O_____________,hurdat_atl,AL092019,32.5,-67.2, ,HU,110.0,950,3.0,150,170,150,140,100,100,90,90,60,70,70,60,1008,240,20, , , , , , , , , , ,130,12,220,300,360,360,17,71,Sep,0.19,0.19,0.19,20.635746
2019260N13317,2019,68,,,JERRY,2019-09-20 00:00:00,TS,17.7,-56.6,90,976,hurdat_atl,main,915,878,O_____________,hurdat_atl,AL102019,17.7,-56.6, ,HU,90.0,976,2.0,70,40,30,40,40,20,20,20,20,10,10,15,1010,100,10, , , , , , , , , , ,105,12,120,90,60,90,14,288,Sep,0.19,0.19,0.19,25.751614
2019266N11341,2019,73,,,LORENZO,2019-09-29 03:00:00,TS,24.3,-45.0,140,925,hurdat_atl,main,2229,2229,V_____________,hurdat_atl,AL132019,24.3,-45.0,I,HU,140.0,925,5.0,240,200,110,180,90,90,80,80,45,45,35,45,1011,240,20, , , , , , , , , , , ,12,405,315,375,375,9,0,Sep,0.19,0.19,0.19,23.390522
2019297N40322,2019,88,,,PABLO,2019-10-27 18:00:00,TS,44.1,-17.3,70,977,hurdat_atl,main,653,643,O_____________,hurdat_atl,AL182019,44.1,-17.3, ,HU,70.0,977,1.0,40,70,40,20,10,20,10, , ,10, , ,1008,300,10, , , , , , , , , , ,85,12,180,360,360,120,20,20,Oct,0.35,0.35,0.35,12.901005
2020205N26272,2020,45,,GM,HANNA,2020-07-25 18:00:00,TS,26.9,-96.8,80,973,hurdat_atl,main,68,39,O_____________,hurdat_atl,AL082020,26.9,-96.8, ,HU,80.0,973,1.0,100,100,50,80,50,40,30,50,25,20,20,25,1008,140,20, , , , , , , , , , ,90,12,120,45,30,90,7,257,Jul,-0.41,-0.41,-0.41,23.620203
2020211N13306,2020,46,,,ISAIAS,2020-08-04 00:00:00,TS,32.8,-79.1,80,986,hurdat_atl,main,35,11,O_____________,hurdat_atl,AL092020,32.8,-79.1, ,HU,80.0,986,1.0,110,110,40,60,50,50,30,30,20,20,20, ,1012,160,20, , , , , , , , , , ,90,12,120,180,90,60,21,22,Aug,-0.57,-0.57,-0.57,22.75975
2020233N14313,2020,60,,GM,LAURA,2020-08-27 00:00:00,TS,28.5,-93.0,130,937,hurdat_atl,main,128,72,O_____________,hurdat_atl,AL132020,28.5,-93.0, ,HU,130.0,937,4.0,160,150,80,100,90,90,50,60,50,50,30,40,1006,140,15, , , , , , , , , , ,160,12,240,180,150,120,13,345,Aug,-0.57,-0.57,-0.57,21.930626
2020234N14280,2020,61,,GM,MARCO,2020-08-23 12:00:00,TS,24.3,-87.2,65,991,hurdat_atl,main,313,313,O_____________,hurdat_atl,AL142020,24.3,-87.2, ,HU,65.0,991,1.0,70,60,20,40,30,30, ,20,15,15, , ,1009,120,10, , , , , , , , , , ,75, , , , , ,11,343,Aug,-0.57,-0.57,-0.57,25.6847
2020245N16285,2020,68,,CS,NANA,2020-09-03 03:00:00,TS,16.9,-87.5,65,994,hurdat_atl,main,75,0,V_____________,hurdat_atl,AL162020,16.9,-87.5,I,HU,65.0,994,1.0,60,40,20,60,20,20, ,20,10, , ,10,1007,80,10, , , , , , , , , , , ,12,90,30, ,60,15,262,Sep,-0.89,-0.89,-0.89,
2020251N17319,2020,71,,,PAULETTE,2020-09-14 18:00:00,TS,33.9,-64.4,90,965,hurdat_atl,main,997,961,O_____________,hurdat_atl,AL172020,33.9,-64.4, ,HU,90.0,965,2.0,150,140,80,150,80,80,60,70,50,30, ,40,1012,220,20, , , , , , , , , , ,110,12,360,300,300,300,13,34,Sep,-0.89,-0.89,-0.89,20.457903
2020256N11329,2020,73,,,TEDDY,2020-09-18 00:00:00,TS,20.4,-54.4,120,945,hurdat_atl,main,1195,1170,O_____________,hurdat_atl,AL202020,20.4,-54.4, ,HU,120.0,945,4.0,200,150,90,180,90,60,50,80,40,40,35,50,1010,200,20, , , , , , , , , , ,145,12,330,330,300,360,10,318,Sep,-0.89,-0.89,-0.89,25.110138
2020256N25281,2020,74,,GM,SALLY,2020-09-16 06:00:00,TS,29.9,-87.9,95,967,hurdat_atl,main,34,11,O_____________,hurdat_atl,AL192020,29.9,-87.9, ,HU,95.0,967,2.0,100,110,80,80,70,40,30,50,35,20,20,25,1010,140,20, , , , , , , , , , ,110,12,120,120,90,90,5,22,Sep,-0.89,-0.89,-0.89,20.670347
2020276N17277,2020,85,,CS,GAMMA,2020-10-03 16:45:00,TS,20.2,-87.4,65,978,hurdat_atl,main,10,0,V_____________,hurdat_atl,AL252020,20.2,-87.4,L,HU,65.0,978,1.0,120,70, ,40,25, , , ,15, , , ,1007,140,15, , , , , , , , , , , ,12,90, , ,18,9,334,Oct,-1.17,-1.17,-1.17,
2020279N16284,2020,88,,CS,DELTA,2020-10-06 18:00:00,TS,18.5,-83.3,120,953,hurdat_atl,main,320,302,O_____________,hurdat_atl,AL262020,18.5,-83.3, ,HU,120.0,953,4.0,90,80,60,80,40,30,30,30,25,20,15,20,1007,180,10, , , , , , , , , , ,145,12,120,45,30,90,14,301,Oct,-1.17,-1.17,-1.17,27.516636
2020291N32305,2020,95,,,EPSILON,2020-10-21 18:00:00,TS,29.3,-59.6,100,955,hurdat_atl,main,1361,1352,O_____________,hurdat_atl,AL272020,29.3,-59.6, ,HU,100.0,955,3.0,340,120,120,300,40,30,20,30,20,15,15,20,1012,300,5, , , , , , , , , , ,120,12,750,390,510,480,8,290,Oct,-1.17,-1.17,-1.17,22.02073
2020299N18277,2020,100,,GM,ZETA,2020-10-28 21:00:00,TS,29.2,-90.6,100,970,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL282020,29.2,-90.6,L,HU,100.0,970,3.0,130,130,40,60,70,70,20,20,35,35, , ,1008,180,25, , , , , , , , , , , ,12,180,150,135,120,24,25,Oct,-1.17,-1.17,-1.17,20.442669
2020306N15288,2020,102,,CS,ETA,2020-11-03 00:00:00,TS,14.3,-82.5,130,929,hurdat_atl,main,75,55,O_____________,hurdat_atl,AL292020,14.3,-82.5, ,HU,130.0,929,4.0,110,60,40,100,30,30,30,30,20,20,15,20,1007,180,5, , , , , , , , , , ,160,12,120,60,40,80,6,230,Nov,-1.27,-1.27,-1.27,27.649582
2020318N16289,2020,108,,CS,IOTA,2020-11-16 12:00:00,TS,13.5,-81.5,135,917,hurdat_atl,main,204,166,O_____________,hurdat_atl,AL312020,13.5,-81.5, ,HU,135.0,917,4.0,200,130,100,180,80,60,50,80,40,30,25,40,1011,270,10, , , , , , , , , , ,170, , , , , ,8,273,Nov,-1.27,-1.27,-1.27,27.649582
2021182N09317,2021,45,,CS,ELSA,2021-07-02 18:00:00,TS,13.8,-62.4,75,991,hurdat_atl,main,347,347,O_____________,hurdat_atl,AL052021,13.8,-62.4, ,HU,75.0,991,1.0,120,100,30,110,40, , ,30,20, , ,20,1012,140,15, , , , , , , , , , , , , , , , ,27,288,Jul,-0.4,-0.4,-0.4,27.151123
2021225N15313,2021,64,,GM,GRACE,2021-08-21 00:00:00,TS,20.7,-95.8,105,967,hurdat_atl,main,107,45,O_____________,hurdat_atl,AL072021,20.7,-95.8, ,HU,105.0,967,3.0,120,100,70,100,60,50,40,50,40,30,20,30,1012,180,15,30, , , , , , , , , ,105,12,240,120,60,210,12,269,Aug,-0.49,-0.49,-0.49,25.740028
2021227N36297,2021,65,,,HENRI,2021-08-21 12:00:00,TS,33.6,-72.7,65,991,hurdat_atl,main,353,329,O_____________,hurdat_atl,AL082021,33.6,-72.7, ,HU,65.0,991,1.0,100,130,100,50,60,80, , , ,40, , ,1010,180,30, , , , , , , , , , ,75,12,180,180,60,120,16,26,Aug,-0.49,-0.49,-0.49,21.323423
2021239N17281,2021,69,,GM,IDA,2021-08-29 12:00:00,TS,28.5,-89.6,130,929,hurdat_atl,main,69,29,O_____________,hurdat_atl,AL092021,28.5,-89.6, ,HU,130.0,929,4.0,130,110,80,110,70,60,40,60,45,35,20,30,1012,180,10, , , , , , , , , , ,160,12,180,180,150,120,11,321,Aug,-0.49,-0.49,-0.49,22.294346
2021244N12339,2021,72,,,LARRY,2021-09-04 06:00:00,TS,15.8,-44.0,110,956,hurdat_atl,main,1513,1498,O_____________,hurdat_atl,AL122021,15.8,-44.0, ,HU,110.0,956,3.0,130,110,70,120,70,60,30,60,30,25,15,25,1011,210,20, , , , , , , , , , ,120,12,270,240,210,270,14,296,Sep,-0.67,-0.67,-0.67,25.289316
2021256N21265,2021,79,,GM,NICHOLAS,2021-09-14 00:00:00,TS,28.0,-96.2,65,988,hurdat_atl,main,48,34,O_____________,hurdat_atl,AL142021,28.0,-96.2, ,HU,65.0,988,1.0,100,120,40,50,50,40, ,30,25,25, ,20,1010,150,25, , , , , , , , , , ,75,12,105,60, , ,10,32,Sep,-0.67,-0.67,-0.67,22.199953
2021266N10327,2021,85,,,SAM,2021-09-26 18:00:00,TS,14.1,-50.3,135,927,hurdat_atl,main,1012,1012,O_____________,hurdat_atl,AL182021,14.1,-50.3, ,HU,135.0,927,4.0,80,80,60,70,40,30,30,30,25,20,20,20,1013,120,5, , , , , , , , , , ,160,12,150,90,90,120,4,324,Sep,-0.67,-0.67,-0.67,26.133297
2022179N08310,2022,17,EP,MM,BONNIE,2022-07-05 12:00:00,TS,15.1,-103.8,100,964,hurdat_atl,main,348,348,O_____________,hurdat_atl,AL022022,15.1,-103.8, ,HU,100.0,964,3.0,90,80,50,80,40,40,30,40,25,20,15,20,1009,90,5, , , , , , , , , , ,120,12,150,90,45,75,13,280,Jul,-0.81,-0.81,-0.81,27.47852
2022244N38313,2022,27,,,DANIELLE,2022-09-04 18:00:00,TS,38.4,-45.2,75,976,hurdat_atl,main,1120,1111,O_____________,hurdat_atl,AL052022,38.4,-45.2, ,HU,75.0,976,1.0,110,100,90,90,60,50,50,50,20,40, ,15,1016,280,40, , , , , , , , , , ,90,12,150,120,180,180,3,29,Sep,-1.01,-1.01,-1.01,19.706455
